#      Time      | Net gen         |
#    hr:mm:ss    |#      W         |
  235:15: 0               0.00000
  235:45: 0               0.00000
  236:15: 0               0.00000
  236:45: 0               0.00000
  237:15: 0               0.00000
  237:45: 0               0.00000
  238:15: 0               0.00000
  238:45: 0               0.00000
  239:15: 0               0.00000
  239:45: 0               0.00000
  240:15: 0               0.00000
  240:45: 0               0.00000
  241:15: 0               0.00000
  241:45: 0               0.00000
  242:15: 0               0.00000
  242:45: 0               0.00000
  243:15: 0               0.00000
  243:45: 0               0.00000
  244:15: 0               0.00000
  244:45: 0               0.00000
  245:15: 0               0.00000
  245:45: 0               0.00000
  246:15: 0               0.00000
  246:45: 0               0.00000
  247:15: 0               0.00000
  247:45: 0               0.00000
  248:15: 0               0.00000
  248:45: 0              34.52262
  249:15: 0             565.87183
  249:45: 0            1616.78809
  250:15: 0            6134.97900
  250:45: 0           14042.10938
  251:15: 0           17456.08398
  251:45: 0           15635.93164
  252:15: 0           17045.70312
  252:45: 0           23032.46289
  253:15: 0           22918.63281
  253:45: 0           17155.72852
  254:15: 0           13745.95703
  254:45: 0           12093.34766
  255:15: 0            9106.83691
  255:45: 0            3363.17407
  256:15: 0               0.00000
  256:45: 0               0.00000
  257:15: 0               0.00000
  257:45: 0               0.00000
  258:15: 0               0.00000
  258:45: 0               0.00000
  259:15: 0               0.00000
  259:45: 0               0.00000
  260:15: 0               0.00000
  260:45: 0               0.00000
  261:15: 0               0.00000
  261:45: 0               0.00000
  262:15: 0               0.00000
  262:45: 0               0.00000
  263:15: 0               0.00000
  263:45: 0               0.00000
  264:15: 0               0.00000
  264:45: 0               0.00000
  265:15: 0               0.00000
  265:45: 0               0.00000
  266:15: 0               0.00000
  266:45: 0               0.00000
  267:15: 0               0.00000
  267:45: 0               0.00000
  268:15: 0               0.00000
  268:45: 0               0.00000
  269:15: 0               0.00000
  269:45: 0               0.00000
  270:15: 0               0.00000
  270:45: 0               0.00000
  271:15: 0               0.00000
  271:45: 0               0.00000
  272:15: 0               0.00000
  272:45: 0              33.90854
  273:15: 0             559.19385
  273:45: 0            1600.29688
  274:15: 0            9001.57422
  274:45: 0           23131.04883
  275:15: 0           31095.23438
  275:45: 0           32214.17773
  276:15: 0           30722.01758
  276:45: 0           27486.15625
  277:15: 0           22836.85547
  277:45: 0           17166.24805
  278:15: 0           13871.06055
  278:45: 0           12324.74219
  279:15: 0            9300.00098
  279:45: 0            5448.60547
  280:15: 0            2019.24707
  280:45: 0               0.00000
  281:15: 0               0.00000
  281:45: 0               0.00000
  282:15: 0               0.00000
  282:45: 0               0.00000
  283:15: 0               0.00000
  283:45: 0               0.00000
  284:15: 0               0.00000
  284:45: 0               0.00000
  285:15: 0               0.00000
  285:45: 0               0.00000
  286:15: 0               0.00000
  286:45: 0               0.00000
  287:15: 0               0.00000
  287:45: 0               0.00000
  288:15: 0               0.00000
  288:45: 0               0.00000
  289:15: 0               0.00000
  289:45: 0               0.00000
  290:15: 0               0.00000
  290:45: 0               0.00000
  291:15: 0               0.00000
  291:45: 0               0.00000
  292:15: 0               0.00000
  292:45: 0               0.00000
  293:15: 0               0.00000
  293:45: 0               0.00000
  294:15: 0               0.00000
  294:45: 0               0.00000
  295:15: 0               0.00000
  295:45: 0               0.00000
  296:15: 0               0.00000
  296:45: 0              33.43863
  297:15: 0             579.83484
  297:45: 0            1666.99023
  298:15: 0            2428.34229
  298:45: 0            2806.48047
  299:15: 0            3331.01025
  299:45: 0            4002.86670
  300:15: 0            4483.39014
  300:45: 0            4768.14111
  301:15: 0            4795.29102
  301:45: 0            4589.65625
  302:15: 0            4201.80029
  302:45: 0            3658.17529
  303:15: 0            3544.10938
  303:45: 0            4039.44751
  304:15: 0            2201.41797
  304:45: 0               0.00000
  305:15: 0               0.00000
  305:45: 0               0.00000
  306:15: 0               0.00000
  306:45: 0               0.00000
  307:15: 0               0.00000
  307:45: 0               0.00000
  308:15: 0               0.00000
  308:45: 0               0.00000
  309:15: 0               0.00000
  309:45: 0               0.00000
  310:15: 0               0.00000
  310:45: 0               0.00000
  311:15: 0               0.00000
  311:45: 0               0.00000
  312:15: 0               0.00000
  312:45: 0               0.00000
  313:15: 0               0.00000
  313:45: 0               0.00000
  314:15: 0               0.00000
  314:45: 0               0.00000
  315:15: 0               0.00000
  315:45: 0               0.00000
  316:15: 0               0.00000
  316:45: 0               0.00000
  317:15: 0               0.00000
  317:45: 0               0.00000
  318:15: 0               0.00000
  318:45: 0               0.00000
  319:15: 0               0.00000
  319:45: 0               0.00000
  320:15: 0               0.00000
  320:45: 0              34.28732
  321:15: 0             615.32550
  321:45: 0            1773.05945
  322:15: 0            2547.05859
  322:45: 0            2874.95312
  323:15: 0            3403.46484
  323:45: 0            4136.68457
  324:15: 0            4648.96289
  324:45: 0            4935.40527
  325:15: 0            4965.20898
  325:45: 0            4759.72852
  326:15: 0            6234.57715
  326:45: 0            9946.15234
  327:15: 0            9775.12500
  327:45: 0            6006.60303
  328:15: 0            2277.15063
  328:45: 0               0.00000
  329:15: 0               0.00000
  329:45: 0               0.00000
  330:15: 0               0.00000
  330:45: 0               0.00000
  331:15: 0               0.00000
  331:45: 0               0.00000
  332:15: 0               0.00000
  332:45: 0               0.00000
  333:15: 0               0.00000
  333:45: 0               0.00000
  334:15: 0               0.00000
  334:45: 0               0.00000
  335:15: 0               0.00000
  335:45: 0               0.00000
  336:15: 0               0.00000
  336:45: 0               0.00000
  337:15: 0               0.00000
  337:45: 0               0.00000
  338:15: 0               0.00000
  338:45: 0               0.00000
  339:15: 0               0.00000
  339:45: 0               0.00000
  340:15: 0               0.00000
  340:45: 0               0.00000
  341:15: 0               0.00000
  341:45: 0               0.00000
  342:15: 0               0.00000
  342:45: 0               0.00000
  343:15: 0               0.00000
  343:45: 0               0.00000
  344:15: 0               0.00000
  344:45: 0              34.86425
  345:15: 0             620.53491
  345:45: 0            1786.28418
  346:15: 0            6560.00391
  346:45: 0           14853.59961
  347:15: 0           20567.45312
  347:45: 0           23607.99219
  348:15: 0           27395.43750
  348:45: 0           31960.21875
  349:15: 0           33620.62500
  349:45: 0           32172.20508
  350:15: 0           28674.80859
  350:45: 0           24305.13281
  351:15: 0           16336.48926
  351:45: 0            7514.49561
  352:15: 0            2459.43799
  352:45: 0               0.00000
  353:15: 0               0.00000
  353:45: 0               0.00000
  354:15: 0               0.00000
  354:45: 0               0.00000
  355:15: 0               0.00000
  355:45: 0               0.00000
  356:15: 0               0.00000
  356:45: 0               0.00000
  357:15: 0               0.00000
  357:45: 0               0.00000
  358:15: 0               0.00000
  358:45: 0               0.00000
  359:15: 0               0.00000
  359:45: 0               0.00000
  360:15: 0               0.00000
  360:45: 0               0.00000
  361:15: 0               0.00000
  361:45: 0               0.00000
  362:15: 0               0.00000
  362:45: 0               0.00000
  363:15: 0               0.00000
  363:45: 0               0.00000
  364:15: 0               0.00000
  364:45: 0               0.00000
  365:15: 0               0.00000
  365:45: 0               0.00000
  366:15: 0               0.00000
  366:45: 0               0.00000
  367:15: 0               0.00000
  367:45: 0               0.00000
  368:15: 0               0.00000
  368:45: 0              36.04021
  369:15: 0             662.32806
  369:45: 0            1910.84631
  370:15: 0            4417.68652
  370:45: 0            8792.05762
  371:15: 0           12394.99219
  371:45: 0           14536.95215
  372:15: 0           15943.25098
  372:45: 0           16656.30469
  373:15: 0           13616.83691
  373:45: 0            7556.44531
  374:15: 0            4582.53711
  374:45: 0            3970.65576
  375:15: 0            3919.32129
  375:45: 0            4628.93262
  376:15: 0            2551.28149
  376:45: 0               0.00000
  377:15: 0               0.00000
  377:45: 0               0.00000
  378:15: 0               0.00000
  378:45: 0               0.00000
  379:15: 0               0.00000
  379:45: 0               0.00000
  380:15: 0               0.00000
  380:45: 0               0.00000
  381:15: 0               0.00000
  381:45: 0               0.00000
  382:15: 0               0.00000
  382:45: 0               0.00000
  383:15: 0               0.00000
  383:45: 0               0.00000
  384:15: 0               0.00000
  384:45: 0               0.00000
  385:15: 0               0.00000
  385:45: 0               0.00000
  386:15: 0               0.00000
  386:45: 0               0.00000
  387:15: 0               0.00000
  387:45: 0               0.00000
  388:15: 0               0.00000
  388:45: 0               0.00000
  389:15: 0               0.00000
  389:45: 0               0.00000
  390:15: 0               0.00000
  390:45: 0               0.00000
  391:15: 0               0.00000
  391:45: 0               0.00000
  392:15: 0               0.00000
  392:45: 0              35.43229
  393:15: 0             679.61346
  393:45: 0            1966.21338
  394:15: 0            2807.04248
  394:45: 0            3135.73584
  395:15: 0            3670.70239
  395:45: 0            4412.59473
  396:15: 0            4925.14600
  396:45: 0            5207.89746
  397:15: 0            5237.38672
  397:45: 0            5031.50830
  398:15: 0            4633.21924
  398:45: 0            4066.08984
  399:15: 0            4098.37598
  399:45: 0            4935.74170
  400:15: 0            2739.72803
  400:45: 0               0.00000
  401:15: 0               0.00000
  401:45: 0               0.00000
  402:15: 0               0.00000
  402:45: 0               0.00000
  403:15: 0               0.00000
  403:45: 0               0.00000
  404:15: 0               0.00000
  404:45: 0               0.00000
  405:15: 0               0.00000
  405:45: 0               0.00000
  406:15: 0               0.00000
  406:45: 0               0.00000
  407:15: 0               0.00000
  407:45: 0               0.00000
  408:15: 0               0.00000
  408:45: 0               0.00000
  409:15: 0               0.00000
  409:45: 0               0.00000
  410:15: 0               0.00000
  410:45: 0               0.00000
  411:15: 0               0.00000
  411:45: 0               0.00000
  412:15: 0               0.00000
  412:45: 0               0.00000
  413:15: 0               0.00000
  413:45: 0               0.00000
  414:15: 0               0.00000
  414:45: 0               0.00000
  415:15: 0               0.00000
  415:45: 0               0.00000
  416:15: 0               0.00000
  416:45: 0              33.87507
  417:15: 0             688.18475
  417:45: 0            2005.37402
  418:15: 0            4517.24072
  418:45: 0            8804.83789
  419:15: 0           12398.01172
  419:45: 0           14633.55078
  420:15: 0           16101.41406
  420:45: 0           16839.16016
  421:15: 0           19135.17578
  421:45: 0           23397.44141
  422:15: 0           21770.76758
  422:45: 0           15284.94824
  423:15: 0           10636.45410
  423:45: 0            6994.73779
  424:15: 0            2746.67627
  424:45: 0               0.00000
  425:15: 0               0.00000
  425:45: 0               0.00000
  426:15: 0               0.00000
  426:45: 0               0.00000
  427:15: 0               0.00000
  427:45: 0               0.00000
  428:15: 0               0.00000
  428:45: 0               0.00000
  429:15: 0               0.00000
  429:45: 0               0.00000
  430:15: 0               0.00000
  430:45: 0               0.00000
  431:15: 0               0.00000
  431:45: 0               0.00000
  432:15: 0               0.00000
  432:45: 0               0.00000
  433:15: 0               0.00000
  433:45: 0               0.00000
  434:15: 0               0.00000
  434:45: 0               0.00000
  435:15: 0               0.00000
  435:45: 0               0.00000
  436:15: 0               0.00000
  436:45: 0               0.00000
  437:15: 0               0.00000
  437:45: 0               0.00000
  438:15: 0               0.00000
  438:45: 0               0.00000
  439:15: 0               0.00000
  439:45: 0               0.00000
  440:15: 0               0.00000
  440:45: 0              76.67377
  441:15: 0             821.46014
  441:45: 0            2226.08984
  442:15: 0            4849.95703
  442:45: 0            9273.46582
  443:15: 0           12857.20703
  443:45: 0           14923.73926
  444:15: 0           16350.26758
  444:45: 0           17198.97266
  445:15: 0           17301.87109
  445:45: 0           16751.83789
  446:15: 0           15406.77148
  446:45: 0           13549.81641
  447:15: 0           10870.27734
  447:45: 0            7394.70947
  448:15: 0            2937.49561
  448:45: 0               0.00000
  449:15: 0               0.00000
  449:45: 0               0.00000
  450:15: 0               0.00000
  450:45: 0               0.00000
  451:15: 0               0.00000
  451:45: 0               0.00000
  452:15: 0               0.00000
  452:45: 0               0.00000
  453:15: 0               0.00000
  453:45: 0               0.00000
  454:15: 0               0.00000
  454:45: 0               0.00000
  455:15: 0               0.00000
  455:45: 0               0.00000
  456:15: 0               0.00000
  456:45: 0               0.00000
  457:15: 0               0.00000
  457:45: 0               0.00000
  458:15: 0               0.00000
  458:45: 0               0.00000
  459:15: 0               0.00000
  459:45: 0               0.00000
  460:15: 0               0.00000
  460:45: 0               0.00000
  461:15: 0               0.00000
  461:45: 0               0.00000
  462:15: 0               0.00000
  462:45: 0               0.00000
  463:15: 0               0.00000
  463:45: 0               0.00000
  464:15: 0               0.00000
  464:45: 0              74.86768
  465:15: 0             834.75787
  465:45: 0            2277.19995
  466:15: 0            3142.48730
  466:45: 0            3359.74854
  467:15: 0            3834.23682
  467:45: 0            4569.24414
  468:15: 0            5080.93066
  468:45: 0            5364.77051
  469:15: 0            5424.65576
  469:45: 0            5280.81152
  470:15: 0            4878.82715
  470:45: 0            4236.34961
  471:15: 0            4369.37891
  471:45: 0            5504.98633
  472:15: 0            3102.70459
  472:45: 0               0.00000
  473:15: 0               0.00000
  473:45: 0               0.00000
  474:15: 0               0.00000
  474:45: 0               0.00000
  475:15: 0               0.00000
  475:45: 0               0.00000
  476:15: 0               0.00000
  476:45: 0               0.00000
  477:15: 0               0.00000
  477:45: 0               0.00000
  478:15: 0               0.00000
  478:45: 0               0.00000
  479:15: 0               0.00000
  479:45: 0               0.00000
  480:15: 0               0.00000
  480:45: 0               0.00000
  481:15: 0               0.00000
  481:45: 0               0.00000
  482:15: 0               0.00000
  482:45: 0               0.00000
  483:15: 0               0.00000
  483:45: 0               0.00000
  484:15: 0               0.00000
  484:45: 0               0.00000
  485:15: 0               0.00000
  485:45: 0               0.00000
  486:15: 0               0.00000
  486:45: 0               0.00000
  487:15: 0               0.00000
  487:45: 0               0.00000
  488:15: 0               0.00000
  488:45: 0              75.41750
  489:15: 0             866.43616
  489:45: 0            2373.38623
  490:15: 0            5070.47363
  490:45: 0            9516.48340
  491:15: 0           15388.34180
  491:45: 0           22837.12891
  492:15: 0           27395.79883
  492:45: 0           28254.31250
  493:15: 0           28049.83594
  493:45: 0           26995.05469
  494:15: 0           22494.75586
  494:45: 0           15858.41797
  495:15: 0           11467.28320
  495:45: 0            8113.95117
  496:15: 0            3291.22681
  496:45: 0               0.00000
  497:15: 0               0.00000
  497:45: 0               0.00000
  498:15: 0               0.00000
  498:45: 0               0.00000
  499:15: 0               0.00000
  499:45: 0               0.00000
  500:15: 0               0.00000
  500:45: 0               0.00000
  501:15: 0               0.00000
  501:45: 0               0.00000
  502:15: 0               0.00000
  502:45: 0               0.00000
  503:15: 0               0.00000
  503:45: 0               0.00000
  504:15: 0               0.00000
  504:45: 0               0.00000
  505:15: 0               0.00000
  505:45: 0               0.00000
  506:15: 0               0.00000
  506:45: 0               0.00000
  507:15: 0               0.00000
  507:45: 0               0.00000
  508:15: 0               0.00000
  508:45: 0               0.00000
  509:15: 0               0.00000
  509:45: 0               0.00000
  510:15: 0               0.00000
  510:45: 0               0.00000
  511:15: 0               0.00000
  511:45: 0               0.00000
  512:15: 0               0.00000
  512:45: 0              75.52573
  513:15: 0             891.27246
  513:45: 0            2446.91943
  514:15: 0            3366.41895
  514:45: 0            3579.54346
  515:15: 0            4056.13477
  515:45: 0            4794.81543
  516:15: 0            8098.03320
  516:45: 0           14653.75000
  517:15: 0           17880.67773
  517:45: 0           16763.53711
  518:15: 0           15459.58594
  518:45: 0           14187.06250
  519:15: 0           11608.32617
  519:45: 0            7931.86133
  520:15: 0            3072.56714
  520:45: 0               0.00000
  521:15: 0               0.00000
  521:45: 0               0.00000
