07/01/2016,21.5,40800,0
07/01/2016,22,40200,0
07/01/2016,22.5,40800,0
07/01/2016,23,39800,0
07/01/2016,23.5,42000,0
08/01/2016,0,39800,0
08/01/2016,0.5,40400,0
08/01/2016,1,39600,0
08/01/2016,1.5,39600,0
08/01/2016,2,39800,0
08/01/2016,2.5,39600,0
08/01/2016,3,39800,0
08/01/2016,3.5,39800,0
08/01/2016,4,41800,0
08/01/2016,4.5,39600,0
08/01/2016,5,39600,0
08/01/2016,5.5,39800,0
08/01/2016,6,39600,0
08/01/2016,6.5,40200,0
08/01/2016,7,41000,0
08/01/2016,7.5,43200,0
08/01/2016,8,42400,0
08/01/2016,8.5,44400,0
08/01/2016,9,53600,0
08/01/2016,9.5,57000,0
08/01/2016,10,51800,0
08/01/2016,10.5,50800,0
08/01/2016,11,49200,0
08/01/2016,11.5,49600,0
08/01/2016,12,51400,0
08/01/2016,12.5,51200,0
08/01/2016,13,50400,0
08/01/2016,13.5,45800,0
08/01/2016,14,46400,0
08/01/2016,14.5,47200,0
08/01/2016,15,47400,0
08/01/2016,15.5,47600,0
08/01/2016,16,47400,0
08/01/2016,16.5,51200,0
08/01/2016,17,55000,0
08/01/2016,17.5,54800,0
08/01/2016,18,50800,0
08/01/2016,18.5,44800,0
08/01/2016,19,44400,0
08/01/2016,19.5,43200,0
08/01/2016,20,41200,0
08/01/2016,20.5,41400,0
08/01/2016,21,40400,0
08/01/2016,21.5,41000,0
08/01/2016,22,41000,0
08/01/2016,22.5,40800,0
08/01/2016,23,41800,0
08/01/2016,23.5,41800,0
09/01/2016,0,40400,0
09/01/2016,0.5,40200,0
09/01/2016,1,40400,0
09/01/2016,1.5,40000,0
09/01/2016,2,40200,0
09/01/2016,2.5,40600,0
09/01/2016,3,40200,0
09/01/2016,3.5,40400,0
09/01/2016,4,40000,0
09/01/2016,4.5,42600,0
09/01/2016,5,40600,0
09/01/2016,5.5,40400,0
09/01/2016,6,40200,0
09/01/2016,6.5,40600,0
09/01/2016,7,41000,0
09/01/2016,7.5,41200,0
09/01/2016,8,41000,0
09/01/2016,8.5,40800,0
09/01/2016,9,42000,0
09/01/2016,9.5,40400,0
09/01/2016,10,40600,0
09/01/2016,10.5,41000,0
09/01/2016,11,40000,0
09/01/2016,11.5,41000,0
09/01/2016,12,41400,0
09/01/2016,12.5,40000,0
09/01/2016,13,41600,0
09/01/2016,13.5,38600,0
09/01/2016,14,38400,0
09/01/2016,14.5,38600,0
09/01/2016,15,37800,0
09/01/2016,15.5,39400,0
09/01/2016,16,37200,0
09/01/2016,16.5,36800,0
09/01/2016,17,36600,0
09/01/2016,17.5,37800,0
09/01/2016,18,37000,0
09/01/2016,18.5,36400,0
09/01/2016,19,36600,0
09/01/2016,19.5,36600,0
09/01/2016,20,36000,0
09/01/2016,20.5,36200,0
09/01/2016,21,36400,0
09/01/2016,21.5,36200,0
09/01/2016,22,36400,0
09/01/2016,22.5,38800,0
09/01/2016,23,35800,0
09/01/2016,23.5,35800,0
10/01/2016,0,36000,0
10/01/2016,0.5,35800,0
10/01/2016,1,36000,0
10/01/2016,1.5,36000,0
10/01/2016,2,36200,0
10/01/2016,2.5,36000,0
10/01/2016,3,36200,0
10/01/2016,3.5,38400,0
10/01/2016,4,36400,0
10/01/2016,4.5,35800,0
10/01/2016,5,35800,0
10/01/2016,5.5,36000,0
10/01/2016,6,35800,0
10/01/2016,6.5,36200,0
10/01/2016,7,36000,0
10/01/2016,7.5,36400,0
10/01/2016,8,36600,0
10/01/2016,8.5,37800,0
10/01/2016,9,37400,0
10/01/2016,9.5,36200,0
10/01/2016,10,38000,0
10/01/2016,10.5,36200,0
10/01/2016,11,35200,0
10/01/2016,11.5,35600,0
10/01/2016,12,35800,0
10/01/2016,12.5,35400,0
10/01/2016,13,34800,0
10/01/2016,13.5,35000,0
